"STATE_CODE","SHRP_ID","CONSTRUCTION_NO","CN_ASSIGN_DATE","CN_CHANGE_REASON","RECORD_STATUS","GPS_SPS","EXPERIMENT_NO","STATUS","ASSIGN_DATE","DEASSIGN_DATE","SEAS_ID","SUPPLEMENTAL","EXP_SECT_RS","BASIC_INFO_RS","PAV_STRUCT_RS","TRAFFIC_RS","CLIMATIC_RS"
6,"B410",3,8/1/1993 0:00:00,"1,2","E","S","4","O",1/1/1989 0:00:00,9/1/2000 0:00:00,,,"E","E","E","E","E"
6,"B410",4,9/1/1996 0:00:00,"10","E","S","4","O",1/1/1989 0:00:00,9/1/2000 0:00:00,,,"E","E","E","E","E"
6,"B420",3,8/1/1993 0:00:00,"1,2","E","S","4","O",1/1/1989 0:00:00,9/1/2000 0:00:00,,,"E","E","E","E","E"
6,"B420",4,9/1/1996 0:00:00,"10","E","S","4","O",1/1/1989 0:00:00,9/1/2000 0:00:00,,,"E","E","E","E","E"
6,"B420",5,5/1/2000 0:00:00,"5","E","S","4","O",1/1/1989 0:00:00,9/1/2000 0:00:00,,,"E","E","E","E","E"
6,"B441",3,8/1/1993 0:00:00,"54","E","S","4","O",1/1/1989 0:00:00,9/1/2000 0:00:00,,"S","E","E","E","E","E"
6,"B441",4,9/1/1996 0:00:00,"10","E","S","4","O",1/1/1989 0:00:00,9/1/2000 0:00:00,,"S","E","E","E","E","E"
6,"B441",5,8/1/1999 0:00:00,"5","E","S","4","O",1/1/1989 0:00:00,9/1/2000 0:00:00,,"S","E","E","E","E","E"
6,"B442",3,8/1/1993 0:00:00,"54","E","S","4","O",1/1/1989 0:00:00,9/1/2000 0:00:00,,"S","E","E","E","E","E"
6,"B442",4,9/1/1996 0:00:00,"10","E","S","4","O",1/1/1989 0:00:00,9/1/2000 0:00:00,,"S","E","E","E","E","E"
6,"B442",5,8/1/1999 0:00:00,"5","E","S","4","O",1/1/1989 0:00:00,9/1/2000 0:00:00,,"S","E","E","E","E","E"
6,"B443",4,8/1/1993 0:00:00,"54","E","S","4","O",1/1/1989 0:00:00,9/1/2000 0:00:00,,"S","E","E","E","E","E"
6,"B443",5,8/1/1999 0:00:00,"5","E","S","4","O",1/1/1989 0:00:00,9/1/2000 0:00:00,,"S","E","E","E","E","E"
8,"0215",2,6/1/2004 0:00:00,"54","E","S","2","O",1/1/1993 0:00:00,6/30/2017 0:00:00,,,"E","E","E","E","E"
8,"0215",3,6/1/2006 0:00:00,"54","E","S","2","O",1/1/1993 0:00:00,6/30/2017 0:00:00,,,"E","E","E","E","E"
8,"0222",2,6/1/1999 0:00:00,"54","E","S","2",,1/1/1993 0:00:00,,,,"E","E","E","E","E"
8,"0222",3,7/1/2003 0:00:00,"54","E","S","2",,1/1/1993 0:00:00,,,,"E","E","E","E","E"
8,"0222",4,6/1/2005 0:00:00,"54","E","S","2",,1/1/1993 0:00:00,,,,"E","E","E","E","E"
8,"0503",4,6/1/1999 0:00:00,"25","E","S","5","O",1/1/1987 0:00:00,5/1/2000 0:00:00,,,"E","E","E","E","E"
8,"0504",4,6/1/1999 0:00:00,"25","E","S","5","O",1/1/1987 0:00:00,5/1/2000 0:00:00,,,"E","E","E","E","E"
8,"0505",4,6/1/1999 0:00:00,"25","E","S","5","O",1/1/1987 0:00:00,5/1/2000 0:00:00,,,"E","E","E","E","E"
8,"0506",5,6/1/1999 0:00:00,"25","E","S","5","O",1/1/1987 0:00:00,5/1/2000 0:00:00,,,"E","E","E","E","E"
8,"0507",4,6/1/1999 0:00:00,"25","E","S","5","O",1/1/1987 0:00:00,5/1/2000 0:00:00,,,"E","E","E","E","E"
8,"0508",4,6/1/1999 0:00:00,"25","E","S","5","O",1/1/1987 0:00:00,5/1/2000 0:00:00,,,"E","E","E","E","E"
8,"0509",4,6/1/1999 0:00:00,"25","E","S","5","O",1/1/1987 0:00:00,5/1/2000 0:00:00,,,"E","E","E","E","E"
8,"0560",4,6/1/1999 0:00:00,"25","E","S","5","O",1/1/1987 0:00:00,5/1/2000 0:00:00,,"S","E","E","E","E","E"
8,"1029",4,8/1/2002 0:00:00,"25","E","G","1","O",7/28/1988 0:00:00,6/1/2003 0:00:00,,,"E","E","E","E","E"
8,"1029",5,6/1/2003 0:00:00,"55,19","E","G","6S","O",6/1/2003 0:00:00,10/24/2018 0:00:00,,,"E","E","E","E","E"
8,"2008",2,8/1/1993 0:00:00,"27","E","G","2","O",7/25/1988 0:00:00,7/29/1994 0:00:00,,,"E","E","E","E","E"
8,"3032",2,6/1/2007 0:00:00,"6,1,2,3","E","G","3","O",7/28/1988 0:00:00,10/27/2018 0:00:00,,,"E","E","E","E","E"
8,"6002",3,6/1/2004 0:00:00,"25","E","G","6C","O",5/9/1996 0:00:00,1/1/2005 0:00:00,,,"E","E","E","E","E"
8,"6013",3,6/1/1998 0:00:00,"1,27","E","G","6A","O",7/23/1988 0:00:00,3/1/2006 0:00:00,,,"E","E","E","E","E"
8,"6013",4,8/1/2001 0:00:00,"27","E","G","6A","O",7/23/1988 0:00:00,3/1/2006 0:00:00,,,"E","E","E","E","E"
8,"6013",5,6/1/2003 0:00:00,"25","E","G","6A","O",7/23/1988 0:00:00,3/1/2006 0:00:00,,,"E","E","E","E","E"
8,"7776",2,6/1/2002 0:00:00,"54","E","G","3","O",5/31/1988 0:00:00,11/2/2018 0:00:00,,,"E","E","E","E","E"
8,"7776",3,9/1/2003 0:00:00,"54","E","G","3","O",5/31/1988 0:00:00,11/2/2018 0:00:00,,,"E","E","E","E","E"
8,"7776",4,6/1/2006 0:00:00,"54","E","G","3","O",5/31/1988 0:00:00,11/2/2018 0:00:00,,,"E","E","E","E","E"
8,"7780",3,6/1/2005 0:00:00,"25","E","G","6S","O",9/7/2001 0:00:00,6/1/2017 0:00:00,,,"E","E","E","E","E"
8,"7781",3,8/1/1997 0:00:00,"26","E","G","6B","O",6/1/1990 0:00:00,8/1/2011 0:00:00,,,"E","E","E","E","E"
8,"7783",3,6/1/2003 0:00:00,"51","E","G","6S","O",6/1/2003 0:00:00,10/26/2018 0:00:00,,,"E","E","E","E","E"
8,"A310",3,6/1/1995 0:00:00,"25","E","S","3","O",1/1/1988 0:00:00,5/1/2000 0:00:00,,,"E","E","E","E","E"
8,"A310",4,6/1/1998 0:00:00,"27","E","S","3","O",1/1/1988 0:00:00,5/1/2000 0:00:00,,,"E","E","E","E","E"
30,"0502",4,5/7/2001 0:00:00,"51,31","E","G","6S","O",5/7/2001 0:00:00,8/1/2009 0:00:00,,,"E","E","E",,"E"
30,"0561",4,5/7/2001 0:00:00,"51,31","E","G","6S","O",5/7/2001 0:00:00,8/1/2009 0:00:00,,,"E","E","E",,"E"
32,"0208",4,5/1/2002 0:00:00,"6","E","S","2","O",1/1/1993 0:00:00,1/1/2004 0:00:00,,,"E","E","E","E","E"
32,"2027",4,7/1/1996 0:00:00,"28,25","E","G","2","O",9/1/1988 0:00:00,9/18/1997 0:00:00,,,"E","E","E","E","E"
32,"3010",2,8/1/1998 0:00:00,"6","E","G","3","O",7/12/1988 0:00:00,7/1/2000 0:00:00,,,"E","E","E","E","E"
32,"3010",3,8/1/1999 0:00:00,"6,54","E","G","3","O",7/12/1988 0:00:00,7/1/2000 0:00:00,,,"E","E","E","E","E"
32,"A420",3,8/1/1998 0:00:00,"6","E","S","4","O",6/1/1990 0:00:00,7/1/2000 0:00:00,,,"E","E","E","E","E"
32,"A420",4,8/1/1999 0:00:00,"6,54","E","S","4","O",6/1/1990 0:00:00,7/1/2000 0:00:00,,,"E","E","E","E","E"
41,"7018",5,6/1/2003 0:00:00,"1","E","G","7S","O",6/26/1991 0:00:00,5/1/2005 0:00:00,,,"E","E","E","E","E"
49,"3015",4,6/1/2004 0:00:00,"6","E","G","3","O",4/5/1989 0:00:00,10/14/2007 0:00:00,,,"E","E","E","E","E"
49,"7083",2,6/1/2001 0:00:00,"54","E","G","3","O",6/30/1989 0:00:00,9/1/2017 0:00:00,,,"E","E","E","E","E"
49,"C310",3,6/1/1999 0:00:00,"1","E","S","3","O",5/1/1990 0:00:00,3/1/2003 0:00:00,,,"E","E","E","E","E"
49,"C451",3,6/1/2003 0:00:00,"54","E","S","4","O",1/1/1988 0:00:00,3/1/2006 0:00:00,,"S","E","E","E","E","E"
53,"0801",3,7/1/2003 0:00:00,"1","E","S","8",,1/1/1993 0:00:00,,,,"E","E","E","E","E"
53,"0801",4,6/3/2005 0:00:00,"31","E","S","8",,1/1/1993 0:00:00,,,,"E","E","E","E","E"
53,"0802",3,7/1/2003 0:00:00,"1","E","S","8",,1/1/1993 0:00:00,,,,"E","E","E","E","E"
53,"0802",4,6/3/2005 0:00:00,"31","E","S","8",,1/1/1993 0:00:00,,,,"E","E","E","E","E"
53,"1008",3,7/26/1994 0:00:00,"19","E","G","6B","O",7/26/1994 0:00:00,1/1/2007 0:00:00,,,"E","E","E","E","E"
53,"6048",3,6/1/1998 0:00:00,"25","E","G","6C","O",8/19/1992 0:00:00,5/1/1999 0:00:00,,,"E","E","E","E","E"
53,"C330",4,10/1/1995 0:00:00,"25","E","S","3","O",1/1/1987 0:00:00,8/17/1998 0:00:00,,,"E","E","E","E","E"
56,"2037",2,8/1/1997 0:00:00,"1","E","G","2","O",8/20/1988 0:00:00,9/1/2006 0:00:00,,,"E","E","E","E","E"
56,"3027",2,8/1/1997 0:00:00,"54","E","G","3","O",8/20/1988 0:00:00,5/1/2007 0:00:00,,,"E","E","E","E","E"
56,"6029",4,8/1/1998 0:00:00,"31","E","G","6A","O",8/19/1988 0:00:00,10/1/2005 0:00:00,,,"E","E","E","E","E"
56,"6031",3,8/1/2003 0:00:00,"1","E","G","6D","O",6/13/1997 0:00:00,8/1/2008 0:00:00,,,"E","E","E","E","E"
56,"7772",6,6/1/2003 0:00:00,"1","E","G","6B","O",6/16/1998 0:00:00,9/12/2018 0:00:00,,,"E","E","E","E","E"
81,"0501",4,9/1/1997 0:00:00,"25","E","S","5","O",1/1/1990 0:00:00,5/1/2008 0:00:00,,,"E","E","E","E","E"
81,"0501",5,6/1/1998 0:00:00,"25","E","S","5","O",1/1/1990 0:00:00,5/1/2008 0:00:00,,,"E","E","E","E","E"
81,"0501",6,9/1/1998 0:00:00,"25","E","S","5","O",1/1/1990 0:00:00,5/1/2008 0:00:00,,,"E","E","E","E","E"
81,"0501",7,7/1/2000 0:00:00,"1,25","E","S","5","O",1/1/1990 0:00:00,5/1/2008 0:00:00,,,"E","E","E","E","E"
81,"0502",4,8/1/2004 0:00:00,"26","E","S","5","O",1/1/1990 0:00:00,5/1/2008 0:00:00,,,"E","E","E","E","E"
81,"0503",4,6/1/2004 0:00:00,"25","E","S","5","O",1/1/1990 0:00:00,5/1/2008 0:00:00,,,"E","E","E","E","E"
81,"0504",3,7/1/2000 0:00:00,"1","E","S","5","O",1/1/1990 0:00:00,5/1/2008 0:00:00,,,"E","E","E","E","E"
81,"0505",3,5/1/1991 0:00:00,"25","E","S","5","O",1/1/1990 0:00:00,5/1/2008 0:00:00,,,"E","E","E","E","E"
81,"0506",3,7/1/2005 0:00:00,"1,25","E","S","5","O",1/1/1990 0:00:00,5/1/2008 0:00:00,,,"E","E","E","E","E"
81,"0507",3,7/1/2000 0:00:00,"1","E","S","5","O",1/1/1990 0:00:00,5/1/2008 0:00:00,,,"E","E","E","E","E"
81,"0508",3,5/1/1999 0:00:00,"1,2,25","E","S","5","O",1/1/1990 0:00:00,5/1/2008 0:00:00,,,"E","E","E","E","E"
81,"0508",4,6/1/2002 0:00:00,"25","E","S","5","O",1/1/1990 0:00:00,5/1/2008 0:00:00,,,"E","E","E","E","E"
81,"0508",5,6/1/2004 0:00:00,"25","E","S","5","O",1/1/1990 0:00:00,5/1/2008 0:00:00,,,"E","E","E","E","E"
81,"0508",6,6/1/2005 0:00:00,"25","E","S","5","O",1/1/1990 0:00:00,5/1/2008 0:00:00,,,"E","E","E","E","E"
81,"0508",7,6/1/2006 0:00:00,"25","E","S","5","O",1/1/1990 0:00:00,5/1/2008 0:00:00,,,"E","E","E","E","E"
81,"0509",4,6/1/2000 0:00:00,"25","E","S","5","O",1/1/1990 0:00:00,5/1/2008 0:00:00,,,"E","E","E","E","E"
81,"0509",5,6/1/2001 0:00:00,"1","E","S","5","O",1/1/1990 0:00:00,5/1/2008 0:00:00,,,"E","E","E","E","E"
81,"0509",6,6/1/2003 0:00:00,"25","E","S","5","O",1/1/1990 0:00:00,5/1/2008 0:00:00,,,"E","E","E","E","E"
81,"0509",7,6/1/2004 0:00:00,"25","E","S","5","O",1/1/1990 0:00:00,5/1/2008 0:00:00,,,"E","E","E","E","E"
81,"0509",8,8/1/2004 0:00:00,"26","E","S","5","O",1/1/1990 0:00:00,5/1/2008 0:00:00,,,"E","E","E","E","E"
81,"1803",4,6/1/1997 0:00:00,"25","E","G","1","O",7/26/1988 0:00:00,6/30/2017 0:00:00,,,"E","E","E","E","E"
81,"1803",5,7/1/2002 0:00:00,"1","E","G","1","O",7/26/1988 0:00:00,6/30/2017 0:00:00,,,"E","E","E","E","E"
81,"1803",6,6/1/2004 0:00:00,"25","E","G","1","O",7/26/1988 0:00:00,6/30/2017 0:00:00,,,"E","E","E","E","E"
81,"1804",4,6/1/1998 0:00:00,"31","E","G","6B","O",10/1/1992 0:00:00,6/30/2017 0:00:00,,,"E","E","E","E","E"
81,"1804",5,7/1/2002 0:00:00,"1","E","G","6B","O",10/1/1992 0:00:00,6/30/2017 0:00:00,,,"E","E","E","E","E"
81,"8529",2,6/1/2002 0:00:00,"1,24","E","G","6A","O",11/1/1989 0:00:00,8/12/2015 0:00:00,,,"E","E","E","E","E"
4,"1007",5,6/1/2003 0:00:00,"25","E","G","6S","O",1/1/1995 0:00:00,1/1/2007 0:00:00,,,"E","E","E","E","E"
4,"1034",5,7/1/2001 0:00:00,"19","E","G","1","O",8/18/1988 0:00:00,3/1/2006 0:00:00,,,"E","E","E","E","E"
4,"B902",4,6/1/2003 0:00:00,"25","E","S","9O","O",2/1/1995 0:00:00,2/1/2005 0:00:00,,,"E","E","E","E","E"
6,"0201",3,5/1/2007 0:00:00,"6","E","S","2","O",5/1/1999 0:00:00,6/30/2017 0:00:00,,,"E","E","E","E","E"
6,"0504",3,11/1/2002 0:00:00,"26","E","S","5","O",1/1/1987 0:00:00,6/1/2007 0:00:00,,,"E","E","E","E","E"
6,"0506",5,6/1/2004 0:00:00,"25","E","S","5","O",1/1/1987 0:00:00,6/1/2007 0:00:00,,,"E","E","E","E","E"
6,"0564",3,9/1/1995 0:00:00,"12","E","S","5","O",1/1/1987 0:00:00,3/1/1999 0:00:00,,"S","E","E","E","E","E"
6,"0564",4,10/1/1996 0:00:00,"25","E","S","5","O",1/1/1987 0:00:00,3/1/1999 0:00:00,,"S","E","E","E","E","E"
6,"0565",4,7/19/2000 0:00:00,"1,21","E","S","5","O",1/1/1987 0:00:00,6/1/2007 0:00:00,,"S","E","E","E","E","E"
6,"0568",4,7/1/1998 0:00:00,"21","E","S","5","O",1/1/1987 0:00:00,6/1/2007 0:00:00,,"S","E","E","E","E","E"
6,"0570",4,7/13/2000 0:00:00,"28","E","S","5","O",1/1/1987 0:00:00,6/1/2007 0:00:00,,"S","E","E","E","E","E"
6,"0602",8,7/1/2002 0:00:00,"11","E","S","6","O",1/1/1987 0:00:00,11/1/2005 0:00:00,,,"E","E","E","E","E"
6,"0602",9,10/1/2003 0:00:00,"5","E","S","6","O",1/1/1987 0:00:00,11/1/2005 0:00:00,,,"E","E","E","E","E"
6,"0603",6,6/1/2004 0:00:00,"1,24","E","S","6","O",1/1/1987 0:00:00,11/1/2005 0:00:00,,,"E","E","E","E","E"
6,"0604",8,7/1/2003 0:00:00,"24","E","S","6","O",1/1/1987 0:00:00,11/1/2005 0:00:00,,,"E","E","E","E","E"
6,"0604",9,6/1/2004 0:00:00,"1,24","E","S","6","O",1/1/1987 0:00:00,11/1/2005 0:00:00,,,"E","E","E","E","E"
6,"0606",6,6/1/2004 0:00:00,"1,24","E","S","6","O",1/1/1987 0:00:00,11/1/2005 0:00:00,,,"E","E","E","E","E"
6,"0608",5,7/1/2004 0:00:00,"21","E","S","6","O",1/1/1987 0:00:00,11/1/2005 0:00:00,,,"E","E","E","E","E"
6,"0660",7,7/1/2003 0:00:00,"24","E","S","6","O",1/1/1987 0:00:00,11/1/2005 0:00:00,,"S","E","E","E","E","E"
6,"0660",8,7/1/2004 0:00:00,"25","E","S","6","O",1/1/1987 0:00:00,11/1/2005 0:00:00,,"S","E","E","E","E","E"
6,"0661",6,7/1/2003 0:00:00,"21,24,25","E","S","6","O",1/1/1987 0:00:00,11/1/2005 0:00:00,,"S","E","E","E","E","E"
6,"0661",7,6/1/2004 0:00:00,"25","E","S","6","O",1/1/1987 0:00:00,11/1/2005 0:00:00,,"S","E","E","E","E","E"
6,"0662",4,6/1/2002 0:00:00,"1,25","E","S","6","O",1/1/1987 0:00:00,11/1/2005 0:00:00,,"S","E","E","E","E","E"
6,"0662",5,7/1/2003 0:00:00,"22","E","S","6","O",1/1/1987 0:00:00,11/1/2005 0:00:00,,"S","E","E","E","E","E"
6,"0663",9,7/1/2003 0:00:00,"5","E","S","6","O",1/1/1987 0:00:00,11/1/2005 0:00:00,,"S","E","E","E","E","E"
6,"0663",10,8/23/2004 0:00:00,"1,2,3","E","S","6","O",1/1/1987 0:00:00,11/1/2005 0:00:00,,"S","E","E","E","E","E"
6,"0664",8,7/1/2003 0:00:00,"24,25","E","S","6","O",1/1/1987 0:00:00,11/1/2005 0:00:00,,"S","E","E","E","E","E"
6,"0664",9,7/1/2004 0:00:00,"1,24,25","E","S","6","O",1/1/1987 0:00:00,11/1/2005 0:00:00,,"S","E","E","E","E","E"
6,"2002",4,8/1/1997 0:00:00,"25","E","G","2","O",6/30/1988 0:00:00,9/30/1999 0:00:00,,,"E","E","E","E","E"
6,"2002",5,7/1/1998 0:00:00,"24","E","G","2","O",6/30/1988 0:00:00,9/30/1999 0:00:00,,,"E","E","E","E","E"
6,"2002",6,9/30/1999 0:00:00,"19","E","G","6C","O",9/30/1999 0:00:00,7/2/2015 0:00:00,,,"E","E","E","E","E"
6,"2040",3,7/1/1995 0:00:00,"21","E","G","2","O",7/1/1988 0:00:00,10/15/2009 0:00:00,,,"E","E","E","E","E"
6,"2040",5,7/1/1998 0:00:00,"19","E","G","2","O",7/1/1988 0:00:00,10/15/2009 0:00:00,,,"E","E","E","E","E"
6,"2040",6,6/1/2002 0:00:00,"25","E","G","2","O",7/1/1988 0:00:00,10/15/2009 0:00:00,,,"E","E","E","E","E"
6,"2040",7,3/1/2003 0:00:00,"25","E","G","2","O",7/1/1988 0:00:00,10/15/2009 0:00:00,,,"E","E","E","E","E"
6,"2053",2,6/1/2001 0:00:00,"1","E","G","2","O",7/12/1988 0:00:00,8/15/2004 0:00:00,,,"E","E","E","E","E"
6,"3030",2,6/1/2001 0:00:00,"5","E","G","3","O",6/30/1988 0:00:00,6/1/2006 0:00:00,,,"E","E","E","E","E"
6,"3030",3,7/1/2003 0:00:00,"5","E","G","3","O",6/30/1988 0:00:00,6/1/2006 0:00:00,,,"E","E","E","E","E"
6,"8150",3,8/1/1999 0:00:00,"19,12","E","G","6B","O",8/1/1999 0:00:00,8/1/2011 0:00:00,,,"E","E","E","E","E"
53,"7322",5,8/1/2008 0:00:00,"25","E","G","6D","O",6/9/1999 0:00:00,6/1/2015 0:00:00,,,"E","E","E","E","E"
53,"3013",2,4/1/2010 0:00:00,"50,12","E","G","3",,7/15/1989 0:00:00,,,,"E","E","E","E","E"
81,"1803",7,8/1/2007 0:00:00,"25","E","G","1","O",7/26/1988 0:00:00,6/30/2017 0:00:00,,,"E","E","E","E","E"
81,"8529",3,8/1/2008 0:00:00,"1","E","G","6A","O",11/1/1989 0:00:00,8/12/2015 0:00:00,,,"E","E","E","E","E"
6,"0509",4,6/1/2006 0:00:00,"25","E","S","5","O",1/1/1987 0:00:00,6/1/2007 0:00:00,,,"E","E","E","E","E"
6,"0561",5,4/1/2005 0:00:00,"28","E","S","5","O",1/1/1987 0:00:00,6/1/2007 0:00:00,,"S","E","E","E","E","E"
6,"0571",4,6/1/2006 0:00:00,"25","E","S","5","O",1/1/1987 0:00:00,6/1/2007 0:00:00,,"S","E","E","E","E","E"
16,"9032",3,6/1/2002 0:00:00,"25","E","G","1","O",9/30/1987 0:00:00,8/1/2002 0:00:00,,,"E","E","E","E","E"
53,"1801",3,8/1/1994 0:00:00,"25","E","G","1","O",7/1/1989 0:00:00,8/17/1998 0:00:00,,,"E","E","E","E","E"
81,"0501",8,6/1/2003 0:00:00,"25","E","S","5","O",1/1/1990 0:00:00,5/1/2008 0:00:00,,,"E","E","E","E","E"
81,"0501",10,8/1/2004 0:00:00,"26","E","S","5","O",1/1/1990 0:00:00,5/1/2008 0:00:00,,,"E","E","E","E","E"
81,"0503",5,8/1/2004 0:00:00,"25,26","E","S","5","O",1/1/1990 0:00:00,5/1/2008 0:00:00,,,"E","E","E","E","E"
81,"0505",4,7/1/1995 0:00:00,"25","E","S","5","O",1/1/1990 0:00:00,5/1/2008 0:00:00,,,"E","E","E","E","E"
81,"0505",5,7/1/2001 0:00:00,"1,25","E","S","5","O",1/1/1990 0:00:00,5/1/2008 0:00:00,,,"E","E","E","E","E"
81,"0507",4,6/1/2003 0:00:00,"25","E","S","5","O",1/1/1990 0:00:00,5/1/2008 0:00:00,,,"E","E","E","E","E"
32,"1020",5,5/30/2007 0:00:00,"34","E","G","6S","O",9/11/2000 0:00:00,6/30/2017 0:00:00,,,"E","E","E","E","E"
49,"1001",3,8/1/2003 0:00:00,"31","E","G","1","O",4/4/1989 0:00:00,6/30/2017 0:00:00,,,"E","E","E","E","E"
49,"3011",2,8/1/1996 0:00:00,"2,3","E","G","3","O",4/5/1989 0:00:00,5/1/2012 0:00:00,,,"E","E","E","E","E"
49,"3015",5,8/1/2006 0:00:00,"2,3,12","E","G","3","O",4/5/1989 0:00:00,10/14/2007 0:00:00,,,"E","E","E","E","E"
49,"C458",2,8/1/1994 0:00:00,"2","E","S","4","O",1/1/1988 0:00:00,3/1/2006 0:00:00,,"S","E","E","E","E","E"
53,"1002",2,8/1/2008 0:00:00,"31","E","G","1","O",8/11/1988 0:00:00,9/1/2008 0:00:00,,,"E","E","E","E","E"
53,"1006",4,8/1/2007 0:00:00,"31","E","G","1","O",9/1/1989 0:00:00,7/1/2008 0:00:00,,,"E","E","E","E","E"
56,"7773",5,8/1/2007 0:00:00,"31","E","G","2","O",6/1/1989 0:00:00,9/15/2018 0:00:00,,,"E","E","E","E","E"
56,"7775",4,8/1/2007 0:00:00,"25","E","G","1","O",11/1/1988 0:00:00,10/18/2010 0:00:00,,,"E","E","E","E","E"
4,"0218",2,7/1/2007 0:00:00,"54","E","S","2",,1/1/1993 0:00:00,,,,"E","E","E","E","E"
4,"0221",2,7/1/2007 0:00:00,"54","E","S","2",,1/1/1993 0:00:00,,,,"E","E","E","E","E"
4,"0261",2,12/15/2004 0:00:00,"25","E","S","2","O",1/1/1993 0:00:00,3/1/2018 0:00:00,,"S","E","E","E","E","E"
6,"0203",3,9/1/2004 0:00:00,"12","E","S","2",,5/1/1999 0:00:00,,,,"E","E","E","E","E"
6,"0204",2,9/1/2004 0:00:00,"3","E","S","2","O",5/1/1999 0:00:00,6/30/2017 0:00:00,,,"E","E","E","E","E"
6,"0204",3,5/1/2007 0:00:00,"2,3","E","S","2","O",5/1/1999 0:00:00,6/30/2017 0:00:00,,,"E","E","E","E","E"
6,"0206",2,5/1/2007 0:00:00,"2,3","E","S","2",,5/1/1999 0:00:00,,,,"E","E","E","E","E"
6,"0207",2,5/1/2007 0:00:00,"2,3","E","S","2",,5/1/1999 0:00:00,,,,"E","E","E","E","E"
6,"0208",4,5/1/2007 0:00:00,"3","E","S","2",,5/1/1999 0:00:00,,,,"E","E","E","E","E"
6,"0210",3,5/1/2007 0:00:00,"2,3","E","S","2",,5/1/1999 0:00:00,,,,"E","E","E","E","E"
6,"0811",2,8/1/2001 0:00:00,"6","E","S","8",,5/1/1999 0:00:00,,,,"E","E","E","E","E"
8,"0224",2,7/1/2003 0:00:00,"54","E","S","2",,1/1/1993 0:00:00,,,,"E","E","E","E","E"
8,"A410",3,8/1/2000 0:00:00,"54","E","S","4","O",7/1/1995 0:00:00,3/1/2006 0:00:00,,,"E","E","E","E","E"
8,"A410",4,5/1/2002 0:00:00,"54","E","S","4","O",7/1/1995 0:00:00,3/1/2006 0:00:00,,,"E","E","E","E","E"
8,"A411",3,7/1/1998 0:00:00,"54","E","S","4","O",7/1/1995 0:00:00,3/1/2006 0:00:00,,"S","E","E","E","E","E"
8,"A414",3,6/1/1998 0:00:00,"54","E","S","4","O",7/1/1995 0:00:00,3/1/2006 0:00:00,,"S","E","E","E","E","E"
16,"1010",2,3/1/1997 0:00:00,"25","E","G","1","O",7/19/1988 0:00:00,8/1/1997 0:00:00,,,"E","E","E","E","E"
32,"0107",3,6/1/2006 0:00:00,"25","E","S","1","O",1/1/1993 0:00:00,7/1/2009 0:00:00,,,"E","E","E","E","E"
32,"A454",3,5/1/1998 0:00:00,"6","E","S","4","O",6/1/1990 0:00:00,7/1/2000 0:00:00,,"S","E","E","E","E","E"
32,"A455",3,5/1/1998 0:00:00,"6","E","S","4","O",6/1/1990 0:00:00,7/1/2000 0:00:00,,"S","E","E","E","E","E"
32,"A456",3,5/1/1998 0:00:00,"6","E","S","4","O",6/1/1990 0:00:00,7/1/2000 0:00:00,,"S","E","E","E","E","E"
32,"A457",3,5/1/1998 0:00:00,"6","E","S","4","O",6/1/1990 0:00:00,7/1/2000 0:00:00,,"S","E","E","E","E","E"
32,"A458",3,5/1/1999 0:00:00,"6","E","S","4","O",6/1/1990 0:00:00,7/1/2000 0:00:00,,"S","E","E","E","E","E"
32,"A459",3,5/1/1998 0:00:00,"6,54","E","S","4","O",6/1/1990 0:00:00,7/1/2000 0:00:00,,"S","E","E","E","E","E"
49,"C449",3,6/1/2002 0:00:00,"54","E","S","4","O",1/1/1988 0:00:00,3/1/2006 0:00:00,,"S","E","E","E","E","E"
30,"0502",5,8/1/2008 0:00:00,"1","E","G","6S","O",5/7/2001 0:00:00,8/1/2009 0:00:00,,,"E","E","E",,"E"
8,"7781",4,8/1/2004 0:00:00,"31","E","G","6B","O",6/1/1990 0:00:00,8/1/2011 0:00:00,,,"E","E","E","E","E"
49,"C430",2,10/24/1990 0:00:00,"3","E","S","4","O",1/1/1988 0:00:00,3/1/2006 0:00:00,,,"E","E","E","E","E"
49,"C431",3,8/1/1998 0:00:00,"12","E","S","4","O",1/1/1988 0:00:00,3/1/2006 0:00:00,,"S","E","E","E","E","E"
4,"0506",7,8/1/2007 0:00:00,"25","E","S","5","O",1/1/1987 0:00:00,1/1/2009 0:00:00,,,"E","E","E","E","E"
6,"3021",2,8/1/2008 0:00:00,"1","E","G","3",,6/28/1988 0:00:00,,,,"E","E","E","E","E"
6,"8149",3,5/1/2008 0:00:00,"33","E","G","6S","O",1/2/1993 0:00:00,8/1/2013 0:00:00,,,"E","E","E","E","E"
6,"8153",5,5/1/2009 0:00:00,"25","E","G","6B","O",8/23/1995 0:00:00,8/1/2011 0:00:00,,,"E","E","E","E","E"
6,"8534",5,8/1/2008 0:00:00,"1","E","G","6C",,3/15/2001 0:00:00,,,,"E","E","E","E","E"
6,"8535",5,8/1/2008 0:00:00,"31","E","G","6C","O",4/9/2001 0:00:00,3/1/2017 0:00:00,,,"E","E","E","E","E"
8,"0216",2,6/1/2005 0:00:00,"6","E","S","2",,1/1/1993 0:00:00,,,,"E","E","E","E","E"
8,"0217",2,7/1/2008 0:00:00,"54","E","S","2","O",1/1/1993 0:00:00,9/26/2014 0:00:00,,,"E","E","E","E","E"
